tagName,Count,Excerpt
"leonard-cohen","7","For questions regarding the life and works of Canadian singer, songwriter, and author Leonard Cohen. Use with [lyrics] or [poetry] tags when necessary."
"natsume-soseki","7","Natsume Sōseki (1867-1916) was a Japanese author, who wrote novels such as ""I Am a Cat"", ""Botchan"", and ""Kokoro"". Use this tag for questions about him and his works, along with the work tag when applicable."
"toni-morrison","7","Questions about the American novelist and academic Toni Morrison (born 1931) and her works. Morrison's novels include The Bluest Eye (1970), Song of Solomon (1977) and Beloved (1987)."
"isaac-asimov","7","Questions about the works of the American writer and professor Isaac Asimov (1920 – 1992) and his life as a writer."
"wheel-of-time","7","For questions regarding the ""Wheel of Time"" book series, mostly written by Robert Jordan and finished by Brandon Sanderson after Jordan's death. It consists of 14 books and a prequel, along with extra material such as an encyclopedia. Use this tag together with the [robert-jordan] or [brandon-sanderson] tags as appropriate."
"the-forty-rules-of-love","7","Questions related to Elif Şafak's novel The Forty Rules of Love. Use this tag with the [elif-shafak] tag."
"war-and-peace","7","For questions concerning the novel War and Peace by Leo Tolstoy. Use with the [leo-tolstoy] and [russian-literature] tags."
"rick-riordan","7","For questions regarding the American young-adult, mythology author Rick Riordan, and his novels, which include Percy Jackson and the Olympians, The Heroes of Olympus, Magnus Chase and the Gods of Asgard, The Trials of Apollo, and The Kane Chronicles, along with his adult series Tres Navarre."
"thomas-pynchon","7","Questions about the works of the American novelist Thomas Pynchon (born 1937) and his life as a writer."
"john-steinbeck","7","For questions about the works of John Steinbeck and his life as a writer."
"moral","7","For questions about morals in the literary sense - lessons that can be derived from a story. Not to be used for general questions about right and wrong in a story."
"dan-brown","7","Questions about the works of Dan Brown (e.g. Angels & Demons, The Da Vinci Code and Inferno) or his life as a writer."
"les-miserables","7","For questions about Les Miserables, a novel by Victor Hugo. Use in conjunction with [victor-hugo]."
"the-history-of-spiritualism","7","Questions about 'The History of Spiritualism', a collection of essays about spiritualism by Arthur Conan Doyle published in 1926. Use this tag with the tag [arthur-conan-doyle]."
"bel-ami","7","Questions about Guy de Maupassant's 1885 novel 'Bel-Ami'. Use this tag with the tags [guy-de-maupassant] and [french-literature] ."
"federico-garcia-lorca","6","Federico García Lorca (1898–1936), Spanish poet and playwright."
"j-d-salinger","6","For questions regarding the works of J.D. Salinger, the American author most known for his short stories and his best-selling novel, Catcher in the Rye."
"hercule-poirot","6","For questions about Hercule Poirot, a fictional Belgian detective created by Agatha Christie. Use in conjunction with [agatha-christie]."
"lewis-carroll","6","For questions about the works of Lewis Carroll, such as Alice in Wonderland, and his life as a writer."
"plagiarism","6","Use this tag for questions about possible and confirmed plagiarism in works of literature."
"david-mitchell","6","For questions about the works of English novelist David Mitchell (born 1969) and his life as a writer."
"susanna-clarke","6","Susanna Clarke is an author, best known for her 2004 work Jonathan Strange & Mr. Norrell. Use this tag for questions about her and her works."
"brandon-sanderson","6","For questions about the US author Brandon Sanderson or about any of his literary works - most of which fall under the umbrella of his Cosmere universe, although he is perhaps best known for completing Robert Jordan's Wheel of Time series after the original author's death."
"brave-new-world","6","For questions about Brave New World, the novel by Aldous Huxley. Use in conjunction with [aldous-huxley]."
"fictional-languages","6","For questions regarding fictional languages within a book, such as Elvish from The Lord of the Rings."
"jonathan-strange-and-mr-norrell","6","For questions about Susanna Clarke's 2004 fantasy novel Jonathan Strange & Mr Norrell. Use this with the susanna-clarke tag."
"one-thousand-and-one-nights","6","The compilation of Middle Eastern folk tales compiled within a few centuries of 1000 AD. Also known as Arabian Nights in English, per the title of the original 1706 English-language edition. Use this tag with the [arabic-literature] tag."
"virginia-woolf","6","For questions about the early 20th-century English writer Virginia Woolf (née Stephen) or about any of her literary works."
"john-milton","6","Questions related to the English poet John Milton (1608–1674), author of Paradise Lost, Paradise Regained and other works."
