tagName,Count,Excerpt
"affine-schemes","404","The spectrum of a commutative ring with unit is the set of prime ideals endowed with the Zariski topology. One can define a sheaf of rings on this space : to each Zariski-open set is assigned a commutative ring, thought of as the ring of ""polynomial functions"" defined on that set. This topological space endowed with this sheaf is called the spectrum of the ring. Every locally ringed space isomorphic to such a spectrum is called an affine scheme."
"golden-ratio","403","Questions relating to the golden ratio $\varphi = \frac{1+\sqrt{5}}{2}$"
"non-convex-optimization","400","A non-convex optimization problem is one where either the objective function is non-convex in a minimization problem (or non-concave in a maximization problem) or where the feasible region is not convex."
"monoidal-categories","398","A monoidal category, also called a tensor category, is a category $\mathcal{C}$ equipped with  a bifunctor $\otimes\colon \mathcal{C}\times\mathcal{C}\to \mathcal{C}$ which is associative up to a natural isomorphism, and an object $\mathbb{1}$ which is both a left and right identity for $\otimes$ up to a natural isomorphism. "
"programming","394","For mathematical questions related to programming, and questions where a computer-aided solution is strongly suggested.   A strong connection with a mathematical topic is needed to make programming questions on-topic.

This should not be the only tag. Consider also using the tags (algorithms), (numerical-methods), or (linear-programming)."
"transpose","394","In linear algebra, the transpose of a matrix is another matrix whose i-th row and j-th column is the j-th row and i-th column of the original matrix."
"exponential-sum","393","For questions on exponential sums, such as $\sum \exp(2\pi ix_n)$."
"greens-theorem","391","This tag is for questions about Green's theorem. Green's theorem gives the relationship between a line integral around a simple closed curve $C$ and a double integral over the plane region $D$ bounded by $C$."
"geometric-progressions","390","A geometric progression is a sequence of numbers such that the quotient of any two successive members of the sequence is a constant called the common ratio of the sequence"
"balls-in-bins","390","For problems on the distribution of $m$ distinct or identical balls into $n$ distinct or identical bins, optionally with restrictions."
